iata_code,name,latitude_deg,longitude_deg,home_link
KOK,Kokkola-Pietarsaari Airport,63.721199035645,23.143100738525,https://www.finavia.fi/en/kokkola-pietarsaari/
KAO,Kuusamo Airport,65.987602233887,29.239400863647,http://www.finavia.fi/en/kuusamo/
KTT,Kittilä Airport,67.700996398926,24.846799850464,http://www.finavia.fi/en/kittila/
KUO,Kuopio Airport,63.007099151611,27.797800064087,https://www.finavia.fi/en/kuopio/
MHQ,Mariehamn Airport,60.122200012207,19.898199081421,http://www.finavia.fi/en/mariehamn/
OUL,Oulu Airport,64.930099487305,25.354600906372,https://www.finavia.fi/en/oulu/
POR,Pori Airport,61.461700439453,21.799999237061,http://www.finavia.fi/en/pori/
RVN,Rovaniemi Airport,66.564796447754,25.830400466919,http://www.finavia.fi/en/rovaniemi/
SVL,Savonlinna Airport,61.943099975586,28.945100784302,http://www.finavia.fi/en/savonlinna/
SJY,Seinäjoki Airport,62.692101,22.8323,
TMP,Tampere-Pirkkala Airport,61.414100646973,23.604400634766,https://www.finavia.fi/en/tampere-pirkkala/
TKU,Turku Airport,60.514099121094,22.262800216675,https://www.finavia.fi/en/turku/
VAA,Vaasa Airport,63.050701141357,21.762199401855,http://www.finavia.fi/en/vaasa/
VRK,Varkaus Airport,62.171100616455,27.868600845337,http://www.finavia.fi/en/varkaus/
BFS,Belfast International Airport,54.6575012207,-6.21582984924,http://www.belfastairport.com/
BHD,George Best Belfast City Airport,54.6180992126465,-5.87249994277954,http://www.belfastcityairport.com/
LDY,City of Derry Airport,55.0428009033203,-7.16110992431641,http://www.cityofderryairport.com/
BHX,Birmingham International Airport,52.4538993835,-1.74802994728,http://www.bhx.co.uk/
NQT,Nottingham Airport,52.9199981689453,-1.0791699886322,http://www.nottinghamairport.co.uk/
MAN,Manchester Airport,53.3536987304688,-2.27495002746582,http://www.manchesterairport.co.uk/
DSA,Robin Hood Doncaster Sheffield Airport,53.4805378105,-1.01065635681,http://www.robinhoodairport.com/
CAL,Campbeltown Airport,55.437198638916,-5.6863899230957,http://www.hial.co.uk/campbeltown-airport.html
EOI,Eday Airport,59.190601348877,-2.77221989631653,
FIE,Fair Isle Airport,59.5358009338379,-1.62805998325348,http://www.fairisle.org.uk/egef/index.htm
CWL,Cardiff International Airport,51.3967018127441,-3.34332990646362,http://www.cwlfly.com/
BRS,Bristol Airport,51.382702,-2.71909,http://www.bristolairport.co.uk/
LPL,Liverpool John Lennon Airport,53.3335990905762,-2.8497200012207,http://www.liverpoolairport.com/
LTN,London Luton Airport,51.874698638916,-0.368333011865616,http://www.london-luton.co.uk/en/
LEQ,Land's End Airport,50.102798,-5.67056,http://www.landsendairport.co.uk/
ISC,St. Mary's Airport,49.9132995605469,-6.29166984558106,http://www.scilly.gov.uk/transport/airandsea/airport/
BOH,Bournemouth Airport,50.7799987792969,-1.84249997138977,http://www.bournemouthairport.com/
SOU,Southampton Airport,50.9502983093262,-1.35679996013641,http://www.southamptonairport.com/
NQY,Newquay Cornwall Airport,50.440601348877,-4.99540996551514,http://www.newquaycornwallairport.com/
ACI,Alderney Airport,49.706104,-2.21472,
GCI,Guernsey Airport,49.435001373291,-2.60196995735168,
JER,Jersey Airport,49.2079010009766,-2.1955099105835,http://www.jerseyairport.com/
LGW,London Gatwick Airport,51.1481018066406,-0.190277993679047,http://www.gatwickairport.com/
LCY,London City Airport,51.505299,0.055278,http://www.londoncityairport.com/
LHR,London Heathrow Airport,51.4706,-0.461941,http://www.heathrowairport.com/
SEN,Southend Airport,51.5713996887207,0.695555984973908,http://www.southendairport.com/
LYX,Lydd Airport,50.9561004638672,0.939167022705078,http://www.lydd-airport.co.uk/
BLK,Blackpool International Airport,53.7717018127441,-3.02860999107361,http://www.blackpoolinternational.com/
HUY,Humberside Airport,53.5744018554688,-0.350832998752594,http://www.humbersideairport.com/
LBA,Leeds Bradford Airport,53.8658981323242,-1.66057002544403,http://www.lbia.co.uk/
CEG,Hawarden Airport,53.1781005859375,-2.97778010368347,
IOM,Isle of Man Airport,54.0833015441895,-4.6238899230957,http://www.iom-airport.com/
NCL,Newcastle Airport,55.0374984741211,-1.69166994094849,http://www.newcastleairport.com/
MME,Durham Tees Valley Airport,54.5092010498047,-1.42940998077393,http://www.durhamteesvalleyairport.com/
EMA,East Midlands Airport,52.8311004639,-1.32806003094,http://www.eastmidlandsairport.com/
VLY,Anglesey Airport,53.2481002808,-4.53533983231,http://www.angleseyairport.com/
KOI,Kirkwall Airport,58.9578018188477,-2.90499997138977,
LSI,Sumburgh Airport,59.8788986206055,-1.29556000232697,http://www.hial.co.uk/sumburgh-airport.html
WIC,Wick Airport,58.4589004516602,-3.09306001663208,http://www.hial.co.uk/wick-airport.html
ABZ,Aberdeen Dyce Airport,57.2019004821777,-2.19777989387512,http://www.aberdeenairport.com/
INV,Inverness Airport,57.5424995422363,-4.0475001335144,http://www.hial.co.uk/inverness-airport.html
GLA,Glasgow International Airport,55.8718986511,-4.43306016922,http://www.glasgowairport.com/
EDI,Edinburgh Airport,55.9500007629395,-3.37249994277954,http://www.edinburghairport.com/
ILY,Islay Airport,55.6819000244141,-6.25666999816895,
PIK,Glasgow Prestwick Airport,55.5093994140625,-4.586669921875,http://www.glasgowprestwick.com/
BEB,Benbecula Airport,57.4810981750488,-7.36278009414673,http://www.hial.co.uk/benbecula-airport.html
DND,Dundee Airport,56.4524993896484,-3.02583003044128,http://www.hial.co.uk/dundee-airport.html
SYY,Stornoway Airport,58.2155990600586,-6.33111000061035,http://www.hial.co.uk/stornoway-airport.html
BRR,Barra Airport,57.0228,-7.44306,http://www.hial.co.uk/barra-airport.html
TRE,Tiree Airport,56.4991989135742,-6.86917018890381,http://www.hial.co.uk/tiree-airport.html
NWI,Norwich International Airport,52.6758003235,1.28278005123,http://www.norwichairport.co.uk/
STN,London Stansted Airport,51.8849983215,0.234999999404,http://www.stanstedairport.com/
EXT,Exeter International Airport,50.7344017028809,-3.41388988494873,http://www.exeter-airport.co.uk/
BZZ,RAF Brize Norton,51.75,-1.58362,http://www.raf.mod.uk/rafbrizenorton/passengers/
MPN,Mount Pleasant Airport,-51.8227996826172,-58.4472007751465,
AMS,Amsterdam Airport Schiphol,52.3086013794,4.76388978958,http://www.schiphol.nl/
MST,Maastricht Aachen Airport,50.9117012024,5.77014017105,
EIN,Eindhoven Airport,51.4500999451,5.37452983856,http://www.eindhovenairport.nl/
GRQ,Eelde Airport,53.1197013855,6.57944011688,
RTM,Rotterdam The Hague Airport,51.956902,4.43722,
ORK,Cork Airport,51.8413009643555,-8.49110984802246,http://www.corkairport.com/
GWY,Galway Airport,53.3002014160156,-8.94159030914307,http://www.galwayairport.com/
CFN,Donegal Airport,55.0442008972168,-8.34099960327148,http://www.donegalairport.ie/
DUB,Dublin Airport,53.421299,-6.27007,http://www.dublinairport.com/
NOC,Ireland West Knock Airport,53.9103012084961,-8.81849002838135,http://www.irelandwestairport.com/
KIR,Kerry Airport,52.1809005737305,-9.52377986907959,http://www.kerryairport.ie/
SNN,Shannon Airport,52.701999664307,-8.9248199462891,http://www.shannonairport.com/
WAT,Waterford Airport,52.187198638916,-7.08695983886719,http://flywaterford.com/
AAR,Aarhus Airport,56.2999992371,10.6190004349,http://www.aar.dk/default.asp?id=87
BLL,Billund Airport,55.7402992249,9.15178012848,http://www.billund-airport.dk/?sc_lang=en
CPH,Copenhagen Kastrup Airport,55.617900848389,12.656000137329,http://www.cph.dk/en/
EBJ,Esbjerg Airport,55.525902,8.5534,http://www.esbjerg-lufthavn.dk/en/
KRP,Karup Airport,56.2975006103516,9.12462997436523,
ODE,Odense Airport,55.4766998291016,10.3309001922607,
RNN,Bornholm Airport,55.0633010864258,14.7595996856689,http://www.bornholms-lufthavn.dk/en/
SGD,Sønderborg Airport,54.9644012451172,9.79172992706299,
CNL,Sindal Airport,57.5035018921,10.2293996811,http://www.eksn.dk/
FAE,Vagar Airport,62.0635986328125,-7.27721977233887,http://www.floghavn.fo/
AAL,Aalborg Airport,57.0927589138,9.84924316406,http://www.aal.dk
LUX,Luxembourg-Findel International Airport,49.6233333,6.2044444,http://www.lux-airport.lu/en/
AES,Ålesund Airport,62.5625,6.11969995498657,http://www.avinor.no/lufthavn/alesund
ANX,Andøya Airport,69.292503356934,16.144199371338,https://avinor.no/en/airport/andoya-airport/
ALF,Alta Airport,69.976097106934,23.371700286865,https://avinor.no/en/airport/alta-airport/
BNN,Brønnøysund Airport,65.461097717285,12.217499732971,https://avinor.no/en/airport/bronnoysund-airport/
BOO,Bodø Airport,67.2692031860352,14.3653001785278,http://www.avinor.no/en/airport/bodo/frontpage
BGO,Bergen Airport Flesland,60.29339981,5.218140125,http://www.avinor.no/en/airport/bergen
BJF,Båtsfjord Airport,70.60050201416,29.691400527954,https://avinor.no/en/airport/batsfjord-airport/
BVG,Berlevåg Airport,70.871398925781,29.034200668335,https://avinor.no/en/airport/berlevag-airport/
KRS,Kristiansand Airport,58.204201,8.08537,http://www.avinor.no/en/airport/kristiansand
BDU,Bardufoss Airport,69.055801391602,18.540399551392,https://avinor.no/en/airport/bardufoss-airport/
EVE,"Harstad/Narvik Airport, Evenes",68.491302490234,16.678100585938,https://avinor.no/en/airport/harstadnarvik-airport/
VDB,Leirin Airport,61.015598297119,9.2880601882935,https://avinor.no/en/airport/fagernes-airport/
FRO,Florø Airport,61.583599090576,5.0247201919556,https://avinor.no/en/airport/floro-airport/
OSL,Oslo Gardermoen Airport,60.193901062012,11.100399971008,https://avinor.no/en/airport/oslo-airport
HAU,Haugesund Airport,59.34529876709,5.2083601951599,https://avinor.no/en/airport/haugesund-airport/
HFT,Hammerfest Airport,70.679702758789,23.668600082397,https://avinor.no/en/airport/hammerfest-airport/
HVG,Valan Airport,71.009696960449,25.983600616455,https://avinor.no/en/airport/honningsvag-airport/
KSU,Kristiansund Airport (Kvernberget),63.111801147461,7.824520111084,https://avinor.no/en/airport/kristiansund-airport/
KKN,Kirkenes Airport (Høybuktmoen),69.725799560547,29.891300201416,https://avinor.no/en/airport/kirkenes-airport/
LKN,Leknes Airport,68.152496337891,13.609399795532,https://avinor.no/en/airport/leknes-airport/
MEH,Mehamn Airport,71.02970123291,27.826700210571,https://avinor.no/en/airport/mehamn-airport/
MOL,Molde Airport,62.744701385498,7.2624998092651,https://avinor.no/en/airport/molde-airport/
MJF,Mosjøen Airport (Kjærstad),65.783996582031,13.214900016785,https://avinor.no/en/airport/mosjoen-airport/
LKL,Banak Airport,70.068801879883,24.973499298096,https://avinor.no/en/airport/lakselv-airport/
NVK,Narvik Framnes Airport,68.436897277832,17.386699676514,https://avinor.no/en/airport/narvik-airport/
NTB,Notodden Airport,59.565701,9.21222,http://www.notodden-flyplass.no/
OLA,Ørland Airport,63.6988983154297,9.60400009155273,
HOV,"Ørsta-Volda Airport, Hovden",62.180000305176,6.0741000175476,https://avinor.no/en/airport/orsta-volda-airport/
MQN,"Mo i Rana Airport, Røssvoll",66.363899230957,14.301400184631,https://avinor.no/en/airport/mo-i-rana-airport/
RVK,"Rørvik Airport, Ryum",64.838302612305,11.14610004425,https://avinor.no/en/airport/rorvik-airport/
RRS,Røros Airport,62.578399658203,11.342300415039,https://avinor.no/en/airport/roros-airport/
RYG,Moss-Rygge Airport,59.378817,10.785439,http://www.en.ryg.no/
LYR,"Svalbard Airport, Longyear",78.246101379395,15.465600013733,https://avinor.no/en/airport/svalbard-airport/
SVJ,Svolvær Helle Airport,68.243301391602,14.669199943542,https://avinor.no/en/airport/svolvar-airport/
SKN,Stokmarknes Skagen Airport,68.578826904297,15.033416748047,https://avinor.no/en/airport/stokmarknes-airport/
SRP,Stord Airport,59.7919006347656,5.34084987640381,
SOJ,Sørkjosen Airport,69.786796569824,20.959400177002,https://avinor.no/en/airport/sorkjosen-airport/
VAW,"Vardø Airport, Svartnes",70.355400085449,31.044900894165,https://avinor.no/en/airport/vardo-airport/
SSJ,Sandnessjøen Airport (Stokka),65.956802368164,12.468899726868,https://avinor.no/en/airport/sandnessjoen-airport/
TOS,Tromsø Airport,69.6832962036133,18.9188995361328,http://www.avinor.no/en/airport/tromso
TRF,"Sandefjord Airport, Torp",59.1866989136,10.258600235,
TRD,Trondheim Airport Værnes,63.4578018,10.9239998,https://avinor.no/en/airport/trondheim-airport/
VDS,Vadsø Airport,70.065299987793,29.844699859619,https://avinor.no/en/airport/vadso-airport/
SVG,Stavanger Airport Sola,58.876701354,5.6377801895,http://www.avinor.no/en/airport/stavanger/
BZG,Bydgoszcz Ignacy Jan Paderewski Airport,53.0968017578,17.9776992798,http://www.plb.pl/
GDN,Gdańsk Lech Wałęsa Airport,54.3776016235352,18.4661998748779,http://www.airport.gdansk.pl/
KRK,John Paul II International Airport Kraków-Balice Airport,50.0777015686035,19.7847995758057,http://lotnisko-balice.pl/en.html
KTW,Katowice International Airport,50.4743,19.08,http://katowice.airport.com
LCJ,Łódź Władysław Reymont Airport,51.7219009399,19.3980998993,
WMI,Modlin Airport,52.4510993958,20.6518001556,http://modlinairport.pl/
POZ,Poznań-Ławica Airport,52.4210014343,16.8262996674,http://www.airport-poznan.com.pl/en/
RDO,Radom Airport,51.3891983032,21.213300705,http://lotnisko-radom.eu/pl/
RZE,Rzeszów-Jasionka Airport,50.1100006104,22.0189990997,http://www.lotnisko-rzeszow.pl/?lang=en
SZZ,"Szczecin-Goleniów ""Solidarność"" Airport",53.5847015381,14.9021997452,http://www.airport.com.pl/en/index.php
SZY,Olsztyn-Mazury Airport,53.481899,20.9377,http://mazuryairport.pl/
WAW,Warsaw Chopin Airport,52.1656990051,20.9671001434,http://www.lotnisko-chopina.pl/?lang=en
WRO,Copernicus Wrocław Airport,51.1026992798,16.885799408,http://www.airport.wroclaw.pl/en/index.php
IEG,Zielona Góra-Babimost Airport,52.1385002136,15.7986001968,http://www.lotnisko.zielonagora.pl/
RNB,Ronneby Airport,56.266700744629,15.265000343323,https://www.swedavia.com/ronneby/
GOT,Gothenburg-Landvetter Airport,57.662799835205,12.279800415039,https://www.swedavia.com/landvetter/
JKG,Jönköping Airport,57.7575988769531,14.068699836731,http://www.lfv.se/templates/LFV_AirportStartPage____1672.aspx
GSE,Gothenburg City Airport,57.7747001647949,11.870400428772,http://www.goteborgairport.se/
THN,Trollhättan-Vänersborg Airport,58.3180999755859,12.3450002670288,
MXX,Mora Airport,60.957901,14.5114,
NYO,Stockholm Skavsta Airport,58.7886009216309,16.9122009277344,
KID,Kristianstad Airport,55.9216995239258,14.0854997634888,
KLR,Kalmar Airport,56.6855010986328,16.2875995635986,
MMX,Malmö Sturup Airport,55.536305364,13.3761978149,http://www.swedavia.com/malmo/
HAD,Halmstad Airport,56.6911010742188,12.8201999664307,
VXO,Växjö Kronoberg Airport,56.9291000366211,14.7279996871948,
EVG,Sveg Airport,62.0477981567383,14.4229001998901,
GEV,Gällivare Airport,67.1324005126953,20.8145999908447,
KRF,Kramfors Sollefteå Airport,63.0485992431641,17.7688999176025,
LYC,Lycksele Airport,64.5483016967773,18.7161998748779,
SDL,Sundsvall-Härnösand Airport,62.5280990600586,17.4438991546631,
OER,Örnsköldsvik Airport,63.4082984924316,18.9899997711182,
KRN,Kiruna Airport,67.821998596191,20.336799621582,https://www.swedavia.com/kiruna/
SFT,Skellefteå Airport,64.6248016357422,21.0769004821777,
UME,Umeå Airport,63.791801452637,20.282800674438,https://www.swedavia.com/umea/
VHM,Vilhelmina Airport,64.5791015625,16.8335990905762,
AJR,Arvidsjaur Airport,65.5903015136719,19.2819004058838,
OSD,Åre Östersund Airport,63.194400787354,14.50030040741,https://www.swedavia.com/ostersund/
ORB,Örebro Airport,59.2237014770508,15.0380001068115,
HFS,Hagfors Airport,60.0200996398926,13.5789003372192,
KSD,Karlstad Airport,59.4446983337,13.3374004364,
VST,Stockholm Västerås Airport,59.5894012451172,16.6336002349854,
LLA,Luleå Airport,65.543800354004,22.121999740601,https://www.swedavia.com/lulea/
ARN,Stockholm-Arlanda Airport,59.651901245117,17.918600082397,http://www.swedavia.se/arlanda/
BMA,Stockholm-Bromma Airport,59.3544006347656,17.9416999816895,
BLE,Borlange Airport,60.4220008850098,15.5151996612549,
LPI,Linköping City Airport,58.4062004089,15.6805000305,http://www.linkopingsflygplats.se/
NRK,Norrköping Airport,58.5862998962402,16.2506008148193,
TYF,Torsby Airport,60.1576004028,12.9912996292,http://www.torsbyflygplats.se
VBY,Visby Airport,57.662799835205,18.346200942993,https://www.swedavia.com/visby/
AGH,Ängelholm-Helsingborg Airport,56.2961006164551,12.8471002578735,http://www.lfv.se/templates/LFV_AirportStartPage____4777.aspx
SQO,Storuman Airport,64.9608993530273,17.6965999603271,
HMV,Hemavan Airport,65.8060989379883,15.082799911499,
RLG,Rostock-Laage Airport,53.9182014465,12.2783002853,
LPX,Liepāja International Airport,56.5175018310547,21.0969009399414,http://www.liepaja-airport.lv/
RIX,Riga International Airport,56.9235992431641,23.9710998535156,http://www.riga-airport.com/
VNT,Ventspils International Airport,57.35779953,21.5442008972,http://www.airport.ventspils.lv/
KUN,Kaunas International Airport,54.9639015197754,24.0848007202148,http://www.kaunasair.lt/index.php?lang=2&m=2&p=210
PLQ,Palanga International Airport,55.973201751709,21.093900680542,http://www.palanga-airport.lt/
VNO,Vilnius International Airport,54.634102,25.285801,http://www.vilnius-airport.lt/en/
BFN,Bram Fischer International Airport,-29.0926990509,26.302400589,
CPT,Cape Town International Airport,-33.9648017883,18.6016998291,http://www.airports.co.za/home.asp?pid=229
ELS,Ben Schoeman Airport,-33.0355987549,27.8258991241,http://www.airports.co.za/home.asp?pid=415
GRJ,George Airport,-34.0056,22.378902,
QRA,Rand Airport,-26.2425003052,28.1511993408,
JNB,OR Tambo International Airport,-26.1392,28.246,http://www.acsa.co.za/home.asp?pid=228
KIM,Kimberley Airport,-28.8027992249,24.7651996613,
MQP,Kruger Mpumalanga International Airport,-25.3831996918,31.1056003571,
HLA,Lanseria Airport,-25.9384994507,27.9260997772,
DUR,King Shaka International Airport,-29.6144444444,31.1197222222,
AAM,Malamala Airport,-24.8180999755859,31.5445995330811,
MGH,Margate Airport,-30.8574008942,30.343000412,
MBD,Mmabatho International Airport,-25.7984008789,25.5480003357,
JNB,OR Tambo International Airport,-26.1392,28.246,
PLZ,Port Elizabeth Airport,-33.9849014282,25.6173000336,http://www.acsa.co.za/home.asp?pid=236
PHW,Hendrik Van Eck Airport,-23.9372005463,31.1553993225,
PZB,Pietermaritzburg Airport,-29.6490001678,30.3987007141,
PTG,Polokwane International Airport,-23.845269,29.458615,
RCB,Richards Bay Airport,-28.7409992218,32.0920982361,
UTN,Pierre Van Ryneveld Airport,-28.39909935,21.2602005005,
UTT,K. D. Matanzima Airport,-31.5463631849,28.6733551025,
PRY,Wonderboom Airport,-25.6539,28.224199,http://www.wonderboomairport.co.za/
FRW,Francistown Airport,-21.1595993041992,27.4745006561279,
JWA,Jwaneng Airport,-24.6023006439209,24.6909999847412,
BBK,Kasane Airport,-17.8328990936279,25.1623992919922,
MUB,Maun Airport,-19.9726009368896,23.4311008453369,
GBE,Sir Seretse Khama International Airport,-24.5552005767822,25.9181995391846,
PKW,Selebi Phikwe Airport,-22.0583,27.8288,
BZV,Maya-Maya Airport,-4.25169992446899,15.2530002593994,
DIS,Ngot Nzoungou Airport,-4.20635,12.6599,
PNR,Pointe Noire Airport,-4.81603002548218,11.8865995407105,
